order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
00e6786fee8f476835c151a4d3fa9bf1,1,76d1a1a9d21ab677a61c3ae34b1b352f,c826c40d7b19f62a09e2d7c5e7295ee2,2018-03-15 01:31:04,159.77,16.0
00f1bb0af030935db1745ee28367ea26,1,677d8ace413e0060fa8686cde56eaf10,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-08 23:31:34,268.9,19.98
00f251b943aba645652c7138e4716fee,1,35afc973633aaeb6b877ff57b2793310,4a3ca9315b744ce9f8e9374361493884,2018-08-15 11:44:26,77.9,23.35
00f324f6ec332cd73ef8be4888573662,1,2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,2017-07-09 22:03:39,134.9,21.43
00faa6afcde74aaa630e1d2fda2bb0f7,1,e583bb5fa3cb1e876a6ea48f21dfef34,7d7866a99a8656a42c7ff6352a433410,2018-08-09 02:45:18,22.5,18.26
00fc308dd7f0937682698becaa9dcc45,1,940d38f0ef286bd93612fcdc91dd38ed,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-08-23 20:10:12,85.71,18.4
010078e0913f48d014483bd856c01ca1,1,96f608a5fe010cb34dc25baee3274444,6fd52c528dcb38be2eea044946b811f8,2017-12-12 15:14:15,49.89,8.72
010ff1cfe12f3094577e72b7bcecdf98,1,3fe46d73f7527ad59e36c21c3e783041,e06f09ec0a4aca210779cf1cfc63cf19,2017-10-30 00:14:21,249.0,13.24
01156b662f3f47b249b5a8881d205f08,1,6a8631b72a2f8729b91514db87e771c0,128639473a139ac0f3e5f5ade55873a5,2017-09-19 20:50:11,27.9,15.1
01235dc626dcf13283207ba7f36a959a,1,176faef125e3675b4eeaa6083ada61e1,855668e0971d4dfd7bef1b6a4133b41b,2018-08-06 02:50:16,25.99,5.31
01235dc626dcf13283207ba7f36a959a,2,10dae91e0aba95747e90280edeffe883,855668e0971d4dfd7bef1b6a4133b41b,2018-08-06 02:50:16,25.99,9.57
0124e0c5bfae1979838a91e47df53f14,1,0bcc3eeca39e1064258aa1e932269894,1f50f920176fa81dab994f9023523100,2018-02-14 16:31:36,49.9,12.48
012670c73246a753cbde0a215c2b9e8f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-03-08 19:15:26,97.9,16.94
0132d77609dd6e1867515ec57d898c10,1,cdd68c0ef3e507db79631336cf9ec285,1025f0e2d44d7041d6cf58b6550e0bfa,2017-10-04 01:28:14,78.0,21.35
014872cb0c4fc7695c70484966baa65c,1,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,2,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,3,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
014872cb0c4fc7695c70484966baa65c,4,f9471562478eba8761bc985b968a0092,3785b653b1b82de85ab47dd139938091,2018-03-19 04:28:31,54.9,23.31
0148d3df00cebda592d4e5f966e300cc,1,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,2,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,3,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,4,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0148d3df00cebda592d4e5f966e300cc,5,ed08ea04c92f5f434c2362f7310fb328,0adac9fbd9a2b63cccaac4f8756c1ca8,2017-08-24 19:24:32,5.53,11.85
0149c597dcc0963d7315f904495b631c,1,b0ed7fe63babb3e705115f53fa74b20c,dbd66278cbfe1aa1000f90a217ca4695,2018-05-03 03:15:13,29.0,8.88
0166ae6ff6d450bbac3eb4ed2885c0f8,1,6fc983af1a5229efebcc40ab26d6226c,b499c00f28f4b7069ff6550af8c1348a,2018-06-27 14:00:04,79.99,9.76
0168a7f186c1f066748d15d8c51f489a,1,521a361808bedd9fffb32181e501e09b,5b179e9e8cc7ab6fd113a46ca584da81,2017-05-22 03:25:21,149.9,8.3
0171ca1dc94d8ebde8bbd3b686f44c41,1,b3145c36d221143053908beb4564bad9,79ebd9a61bac3eaf882805ed4ecfa12a,2018-05-04 20:10:48,64.9,19.42
0182f6cbb4fb10918a76485fc92d7c49,1,7272a36ac93b0f214500840025f04a73,79ebd9a61bac3eaf882805ed4ecfa12a,2017-12-04 03:23:36,14.9,15.1
018cb6a10649393055c272ba2984e8bb,1,3c949f7dabf571691248f935a0063fbd,ececbfcff9804a2d6b40f589df8eef2b,2018-04-09 18:49:48,56.8,18.28
0194686a55eb0a869321fb107f4d114a,1,34194988e78bc60417003c8a235b8083,dc64d75cc406bb0697be983831430e60,2018-05-29 02:15:30,195.0,14.49
01946da9e2db8bab61d79296c037ee1f,1,93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,2018-01-11 18:06:39,97.9,16.94
019536ad39a0dea8bb75c00359a0386b,1,f646af315b0f3a597f69213537ca2199,3df020b72d3d44b3af9d110fa3940b65,2017-09-08 16:10:14,49.9,35.67
01978b8bae8292ffb4cee6abdf9b9089,1,7bcf2266b78ccc737b8f26f925d3c5d4,1464afc72f696af775557a821c2e253f,2017-12-18 03:57:24,42.9,15.1
019a242bea1553b3b7e12bc38cb57a23,1,5ce6a6914bbb228f4cb4ee93c1cd0d15,46dc3b2cc0980fb8ec44634e21d2718e,2017-11-07 04:06:21,349.99,18.53
019c4b64cf3d733807ef5bc8bcf6d123,1,53ea9da485f6aed8a6f03a85831fe021,7e93a43ef30c4f03f38b393420bc753a,2017-10-20 14:27:29,249.99,18.0
01a15ee6a1b9050e7678b72cb4c3b486,1,b0141fc41043ae23a16677f3a7e282b3,65febd49fd28ec955651299159b1f527,2018-06-21 15:31:50,139.99,58.11
01af7745a283aeb0f0754495c4b51ac7,1,423a6644f0aa529e8828ff1f91003690,e59aa562b9f8076dd550fcddf0e73491,2018-03-07 11:14:38,465.0,34.69
01b241fa1421c8284e8c1029a503360f,1,368c6c730842d78016ad823897a372db,1f50f920176fa81dab994f9023523100,2017-12-06 00:25:28,59.0,17.66
01b2dd042de98a15b6a9a141bf71c344,1,b1551ef44e04265b510840b991b24b51,cac876b37d3abcd6bd76caca30277996,2018-03-16 17:10:45,79.9,15.41
01bbfee76e5e3f96f008c781c2c17bcf,1,28beefcab28e6a3b659bae1bf1cbe453,18a349e75d307f4b4cc646a691ed4216,2018-03-30 11:27:55,25.0,11.15
01c0514b1f2a7375948323b959cc5682,1,1bef08f119466a85a83919d5b80facd3,d2374cbcbb3ca4ab1086534108cc3ab7,2017-08-02 20:50:19,15.9,16.79
01c1f3c10d2641a10cfd97ffaac0b3f5,1,10714d6a49c0af9ccdab2d806887c5f5,9616352088dcf83a7c06637f4ebf1c80,2017-12-06 22:18:02,59.9,35.74
01c79ae32ef95b276907d99e83fe57e5,1,7344630ca6c1a4917e55f35c729baa7d,db4350fd57ae30082dec7acbaacc17f9,2017-05-30 20:22:49,16.9,7.78
01d3d4cb8c553d507dfd26fbd8b41e95,1,33e77eecc23c25a65d10f627e5053617,7c67e1448b00f6e969d365cea6b010ab,2017-11-09 15:10:11,114.94,34.16
01d601c4d70f016f1e32ee8e82d6d4c9,1,d99a9035db5875b38e59f9f55b9548f1,31344c16881c08a8a72c6d2eb29918c1,2017-05-18 01:30:11,229.9,43.98
01dcbb39823b4cda39ddcc6679fb00ac,1,bbf920aa6ac72007a726e6f419156f8f,391fc6631aebcf3004804e51b40bcf1e,2017-06-02 20:15:19,39.9,17.6
01dcbb39823b4cda39ddcc6679fb00ac,2,bbf920aa6ac72007a726e6f419156f8f,391fc6631aebcf3004804e51b40bcf1e,2017-06-02 20:15:19,39.9,17.6
01e6f40a293da5a9dc11e49695c7541d,1,f7ac498363699addc5ff78eadee46977,2138ccb85b11a4ec1e37afbd1c8eda1f,2017-06-05 04:30:25,48.99,15.1
01e7138289b75d9624b04dfe12379c1d,1,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-07 20:14:01,19.9,12.48
01e7138289b75d9624b04dfe12379c1d,2,5d66715cc928aadd0074f61332698593,128639473a139ac0f3e5f5ade55873a5,2018-02-07 20:14:01,19.9,12.48
01f74d38c7379a28cc0ac3d90e80c7ea,1,c1cf8f51eac90b1ff478250b3d35c37b,bc47d5d1490df2b36add65d733eafaba,2018-02-08 02:55:52,29.9,15.1
020550d9cdfb7110d07fd1a1f8937c6e,1,de7034010d180a33f04a16b235281265,1838dd9b8977065acf51d95e0053ea7a,2017-09-08 18:04:25,28.9,13.37
020aec76c43508e4214579c52c1133f4,1,2f5895fbda5cbf713513c5b641383a97,51e4e89242cbb846c2deff3dc015650e,2018-07-02 00:31:04,27.9,19.39
020f04b3da1d597b9a00b825762299ba,1,77f217636750a5d2e21017effe0a634d,c092292535a57dacd95a8765f5518f87,2018-07-11 16:31:25,125.0,18.98
021645306ea1563079aaec6e96f20d38,1,33e77eecc23c25a65d10f627e5053617,a7f13822ceb966b076af67121f87b063,2017-04-10 22:10:16,129.96,29.1
0221d784b11a24077b3531e860b73434,1,259bd66612b61aa4e82ce3cde9272bbc,955fee9216a65b617aa5c0531780ce60,2017-12-20 09:52:40,32.0,17.63
0227da6a9a5c5d03b593cc9c2bce3463,1,84db874a1a2d895b0eece26cc9bb3dd3,4b9750c8ad28220fe6702d4ecb7c898f,2018-04-17 16:51:09,49.9,11.62
02332b54c758506809fd87d9c2748086,1,4100a608bd0aa524b06ffefba973707b,2a61c271b1ac763450d846849783e922,2017-11-10 13:07:08,32.99,21.15
023af4b88d12c9f3f56bcb55da0450c5,1,fb55982be901439613a95940feefd9ee,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,79.0,32.49
023af4b88d12c9f3f56bcb55da0450c5,2,f1b067568bb39768f754b0d1ab1abcf6,3d871de0142ce09b7081e2b9d1733cb1,2017-12-14 17:50:26,99.0,3.25
0256530d814cde05587fcd8e1b992bc8,1,bb50f2e236e5eea0100680137654686c,f7ba60f8c3f99e7ee4042fdef03b70c4,2017-10-05 13:56:12,325.0,18.71
025e095e20c6575abee30657b956b3ff,1,80033c8e73f5b367b3809549337f0122,edf96ef93ed595084bbcbd9224bd2894,2018-08-22 16:23:56,160.0,12.14
0260b4ed1d24feacffa9d9783016a467,1,98e91d0f32954dcd8505875bb2b42cdb,01cf7e3d21494c41fb86034f2e714fa1,2017-03-27 17:14:02,59.9,15.63
02623e799dcc1e41066ddfe4af591f24,1,ffd34459c21034d1da6df9800de0d7a3,11bfa66332777660bd0640ee84d47006,2017-12-12 08:57:21,52.99,15.12
02645c905eb7d1591a679f9bc3b669fd,1,9f1c3e71d56894398a42b050b07f1baa,92eb0f42c21942b6552362b9b114707d,2018-02-01 02:41:29,12.77,7.78
02661696e065aa02977870f3a87940ab,1,7ada7bee4052075cf6310885da8c4392,3d871de0142ce09b7081e2b9d1733cb1,2017-12-20 20:59:28,79.0,13.57
02680f764ca402aabbb86572ed2731ef,1,af62192c9415dbf2b36c294762acd9ed,63b464dbf392c7b80d12d932fa7cafed,2017-06-08 17:30:17,169.0,16.89
027286057add812ecb77ad0b23604c06,1,d1c427060a0f73f6b889a5c7c61f2ac4,a1043bafd471dff536d0c462352beb48,2018-03-08 17:29:19,149.0,23.84
027ae252d37e5527c2e109e268b222e2,1,422879e10f46682990de24d770e7f83d,1f50f920176fa81dab994f9023523100,2018-05-24 22:18:42,53.9,14.47
02875e2e1d01d7a1533215fb97510b06,1,fd1446e03cb63518fdc2d2e91f6208b2,aba1721a889e04decc910aa13b768ef4,2017-08-31 02:24:28,199.0,8.65
02971473bcfb16642904d57bc3be50b8,1,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017-07-06 12:45:09,99.99,11.9
02a54d22a5cd81b89c0a40bf9a75d9a4,1,437c05a395e9e47f9762e677a7068ce7,f84fa566034f5e8e880a07ec624c56af,2018-03-26 14:31:50,47.65,7.39
02a98752595ee9d94c570ad3e18055b4,1,11dcc970f7a5581e1bf777b6da3f7096,06579cb253ecd5a3a12a9e6eb6bf8f47,2018-08-06 13:04:18,68.9,11.5
02b02f566c72d81744ae60c7b6afa22d,1,ccc61dc31608c5b78cf0cbe85582fb77,323ce52b5b81df2cd804b017b7f09aa7,2018-03-12 11:55:47,139.9,8.23
02b7e7c49710de373ce4bb83fd4bf81d,1,095cb863f2b04911455ad33f5177062e,2059c39f76271d4ca3f15b5ffaccc8b8,2017-05-16 07:35:07,53.9,13.4
02bee300cb834a5d334ae42fdc325e7a,1,0b6a32b32a7dc68b12e8a0e0805c44d5,fa1c13f2614d7b5c4749cbc52fecda94,2018-06-21 18:22:56,195.9,8.63
02c8875e5351540e76019fb7429e163f,1,a76d6212f99d1253fb7bcfe02ce87d8a,8b321bb669392f5163d04c59e235e066,2018-02-21 14:27:14,9.0,7.78
02c8a77069dc7fd1cf273312c3a6e499,1,17823ffd2de8234f0e885a71109613a4,46dc3b2cc0980fb8ec44634e21d2718e,2017-09-06 00:05:03,279.99,15.55
02d5935847b855f189ad0391968773b2,1,d5b703c271f43f9c588a6f512a00f77e,fa40cc5b934574b62717c68f3d678b6d,2017-10-19 13:49:09,34.9,16.79
02da43e64b38100ea4b0b4a76cc2ba66,1,26dbcaad027ebbead6bb387c7d68abca,46dc3b2cc0980fb8ec44634e21d2718e,2017-05-30 08:42:34,249.99,18.32
02dbd29bc7a490d582762fae9f0fd997,1,c863f578eb77e9238bfc0db8d0ffa3c8,b4ffb71f0cb1b1c3d63fad021ecf93e1,2017-12-04 12:11:19,48.3,21.15
02de39953ce1cf1f7c6d46aac400ee82,1,44d097d59e8430f88a67517cd0c4f865,6560211a19b47992c3666cc44a7e94c0,2018-07-26 10:45:05,69.0,18.58
02e8498a91ec0e72dfaff47b27c805a3,1,76f4d017416dbf316f05abe3a1aa04df,7142540dd4c91e2237acb7e911c4eba2,2017-11-21 07:30:31,84.9,17.84
02ed3b96772956405d25c2d35c766c68,1,1becf32f9c527bad8d88e8e6aa99f021,2a84855fd20af891be03bc5924d2b453,2018-04-17 10:35:37,89.9,9.36
02f4865eba77caf307bb9f08d0a59a32,1,a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,2017-04-26 03:15:05,117.3,22.29
02f4dd90ba0feb8ec394cac05862d2b5,1,f3c62fde9d2e2acf6c7c46648571c070,e0eabded302882513ced4ea3eb0c7059,2018-06-06 16:15:29,79.9,51.06
02ff3675b59b53ca5cdcb2b6752aeea1,1,d465fef4e52e46bc9e04996b37789bbd,8a87611c08849ffeeccab52aa798b6c7,2017-02-06 17:10:20,53.95,15.59
0308fbee05263aa1eb0b932e2dc7b4fd,1,6d85d9d5f551adaa92a276918f462fbe,1f1bb1f0859883505541bdd6606193e5,2018-05-03 22:10:56,699.0,19.95
03138c298bfe1ee7855eefc9442346a8,1,fb2f2ec90b4ee90ad257bbf89d01247e,1835b56ce799e6a4dc4eddc053f04066,2018-06-20 08:58:53,40.0,19.47
03181fddac1b424c893821ec539b2abf,1,f60e19fc3b0ee38735e6a6fefe937bdf,6481e96574816ead57975da2c0f6d80d,2018-05-10 16:53:39,7.9,7.87
031bf6514694552e5b2967d02e4c42b4,1,87d780fa7d2cf3710aa02dc4ca8db985,da8622b14eb17ae2831f4ac5b9dab84a,2017-12-05 18:31:00,99.9,12.4
03229ded9d99164ee8bac7116050dd23,1,7cd29da0653abeb444703cc5a957f479,620c87c171fb2a6dd6e8bb4dec959fc6,2017-06-08 10:45:10,37.9,15.1
032a25a524b766bdb806500361630bea,1,782447ddd6d2ba5b64cb23ef7a8db626,7b7f91e98f8c6def45a1407923304402,2018-07-18 18:10:17,48.98,23.1
033ccfbdfc4d29677b7e1e6df3a82820,1,8c5876b1c7768217964f353bc7e64393,0db783cfcd3b73998abc6e10e59a102f,2017-05-02 10:55:18,49.0,10.96
034198ae241b34a9bc0d85282408937e,1,fd4a96848f84ddaabcdc5bdbf831a194,165fc07beebdcb6190fba8a06db2a449,2018-02-06 20:30:49,89.0,12.75
034733b9cacb3d55bce1e49c422ae3e7,1,22594ba8fd9a72ad95d352929c821560,7c67e1448b00f6e969d365cea6b010ab,2017-03-30 12:41:44,99.99,20.0
0347e77ba3ffb1d21339231e1f882b5c,1,70906e04da1eebf3d1b8791bd09ffe85,f457c46070d02cadd8a68551231220dd,2018-02-09 18:11:27,69.9,12.62
0347e77ba3ffb1d21339231e1f882b5c,2,70906e04da1eebf3d1b8791bd09ffe85,f457c46070d02cadd8a68551231220dd,2018-02-09 18:11:27,69.9,12.62
03481652329171ff571df2c58bae0167,1,6722735e7b6ea43bbd86b1c9074c3057,2cb98e27ce1c18abdb42209b34c382a7,2018-06-25 14:57:18,62.49,57.21
0355ae43910316435f24cb54605a820d,1,d12ad7f92749db41296a64e02c0bd5c8,8b321bb669392f5163d04c59e235e066,2018-04-10 03:15:23,12.95,7.39
03572de4ee0598b00c48f6de965fcf78,1,e303dfa61ada1f0823b4775f192606b3,058cb5aeb36d7c0fcae20fc85d5e0a59,2018-08-01 14:04:22,148.5,165.32
03679d41c590caa3f9f56dfad35bff0a,1,2b4ad41f87f5ca9daba350c8f886b729,63b464dbf392c7b80d12d932fa7cafed,2017-02-15 15:47:22,159.0,26.61
03720fdc92032ee4abd471d172006ab0,1,dd2ca29c9d0f93d3b1d28d7d7ee3025c,5b0cc932433fa5184b5b94bfe6bcc256,2018-08-09 21:45:17,99.0,44.49
037578a0b32fa190a1fe9f1de5fd3f30,1,8f3746a9c5411cc7cfb03660326cd189,9f505651f4a6abe901a56cdc21508025,2018-04-24 14:15:28,24.99,17.06
037ce5266460af220f19d497b130e737,1,f1bad58626618e14b6b25b096acee146,c70c1b0d8ca86052f45a432a38b73958,2018-08-02 09:44:21,110.32,8.03
037ded3ba29ebe9a96acb1177cc52b51,1,f6ba4f9e6851627ea2d5ec8b06d471d2,6a8b085f816a1f75f92dbac6eb545f8f,2017-11-03 03:07:07,49.9,11.85
037e725440b59939735ae0aff888a015,1,1c33c71830d320620439a3236a1c4ae1,527801b552d0077ffd170872eb49683b,2017-11-23 20:31:15,108.9,21.25
03a312126d4985217afef2625df60af4,1,16c4e87b98a9370a9cbc3a4658a3f45b,d23019c84ffae2d5ef2270367b8605fc,2018-04-17 17:50:18,1890.0,73.14
03a4aaab0b783a1be23b30e360c067d4,1,3516632e8f52b679ff83d1665ecc990e,e9bc59e7b60fc3063eb2290deda4cced,2017-11-14 19:15:39,75.9,25.81
03a579c0699b16c6fc6d5db022a6e85a,1,dc404a1496a08f9f5540c8b5d4b92925,46dc3b2cc0980fb8ec44634e21d2718e,2017-12-06 20:10:39,299.99,14.93
03ad48120321b06697272dfa53deff2b,1,a7216be504e1ff211b67479ab193a552,a2e874074c877c5a05abae80ad6e488f,2018-08-31 17:55:18,69.9,21.13
03bd6f7b95588e476cdef4abb2cfdd0d,1,af2d506fb01b724e03591349ad36b67e,4b9750c8ad28220fe6702d4ecb7c898f,2018-08-02 11:10:21,48.9,9.09
03d3db2eb72705d4b4dd30987cf610f8,1,9545d45c37449ccbc376de3a04c66e71,431af27f296bc6519d890aa5a05fdb11,2018-04-16 00:15:47,135.9,21.88
03da04c1427d7b8bff38d76efca1029d,1,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,2017-12-21 02:17:46,95.99,12.38
03da04c1427d7b8bff38d76efca1029d,2,638882546765f357dc667b5987ceb69d,f67efa3f0b6761102a7f8c6b7b571f5d,2017-12-21 02:17:46,95.99,12.38
03ddab02775c66c855ad41424ae356e3,1,cd46a885543f0e169a49f1eb25c04e43,710e3548e02bc1d2831dfc4f1b5b14d4,2018-02-12 17:15:39,99.99,19.94
03e533f76e0f8827796f3d0a45c61dc0,1,8bab563be2e3316280e3990af91da7b7,128639473a139ac0f3e5f5ade55873a5,2018-04-05 20:08:34,18.9,13.47
03e707d64a286c3fbad59b8c89cafd95,1,cd89ce90d4c33b04851f90bcf1ec521a,34056b8b55c1775a22af2331670a799c,2018-03-30 12:30:34,124.7,19.84
03eea4a8ecfbf94e0aa787c2d1b098e9,1,db5efde3ad0cc579b130d71c4b2db522,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-01 00:31:40,189.0,12.82
03f83b59e7c7355647462745b18119f1,1,23365beed316535b4105bd800c46670e,92eb0f42c21942b6552362b9b114707d,2017-07-24 06:03:49,12.5,15.1
0420dbc50fc554e303e4b2d6b39063f6,1,7d854ab97c64ef9df2bbfaf332765786,aac29b1b99776be73c3049939652091d,2017-11-23 20:31:15,64.9,26.98
0420dbc50fc554e303e4b2d6b39063f6,2,84a87daa85c8b432d90bc1baa0cb4388,aafe36600ce604f205b86b5084d3d767,2017-11-23 20:31:15,59.9,15.94
0420dbc50fc554e303e4b2d6b39063f6,3,fdba6f37e0258dbca54eb0ed8b293ae0,aafe36600ce604f205b86b5084d3d767,2017-11-23 20:31:15,59.9,14.72
042649285cd08ef7c546445419b43407,1,927225847efa8853ebf52c9b5b9b8cc6,855668e0971d4dfd7bef1b6a4133b41b,2018-03-28 15:35:36,59.99,18.35
04287a84357d7a29361c0948ee9bb4b4,1,7564c1759c04fc0a38f2aa84f7a370ee,6860153b69cc696d5dcfe1cdaaafcf62,2018-06-26 18:15:19,42.97,23.1
042a2a13d31a166caca991455002fe1a,1,6513f1270c9ff1de6da7c745ae2910ae,1da3aeb70d7989d1e6d9b0e887f97c23,2018-04-02 13:50:08,15.99,8.88
042c384c3edbe39a47895217eb5e90a4,1,b3cd491b3a347c8becc23fa5515440f9,b6d44737c043328708f6749c2dbe50bd,2017-05-09 14:02:33,145.0,28.2
042cfa84b1415cdcea821bcbc1bb8f4c,1,03552ec45033c8658713c541f6af9f05,2e1c9f22be269ef4643f826c9e650a52,2017-12-21 11:14:12,54.49,7.78
043f43899c67438005004d160d18f55c,1,8032bb148ff355a9d402573fbd6c4b89,1f1bb1f0859883505541bdd6606193e5,2018-06-19 20:21:11,225.0,8.84
044406a115a855072a8e79d38f028a80,1,bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,2017-08-09 03:04:31,56.99,14.15
044496e055fca9c2f17e1309e77a48b6,1,b75bc6d95abd11862892008658b17f49,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-09-22 08:10:07,131.0,25.23
